image_path,label,gen,form,base_id,base_name,silhouette_path
data/images/hq/241.png,miltank,2,,241,miltank,data/images/silhouette/241.png
data/images/hq/242.png,blissey,2,,242,blissey,data/images/silhouette/242.png
data/images/hq/243.png,raikou,2,,243,raikou,data/images/silhouette/243.png
data/images/hq/244.png,entei,2,,244,entei,data/images/silhouette/244.png
data/images/hq/245.png,suicune,2,,245,suicune,data/images/silhouette/245.png
data/images/hq/246.png,larvitar,2,,246,larvitar,data/images/silhouette/246.png
data/images/hq/247.png,pupitar,2,,247,pupitar,data/images/silhouette/247.png
data/images/hq/248-Mega.png,tyranitar-mega,2,mega,248,tyranitar,data/images/silhouette/248-Mega.png
data/images/hq/248.png,tyranitar,2,,248,tyranitar,data/images/silhouette/248.png
data/images/hq/249.png,lugia,2,,249,lugia,data/images/silhouette/249.png
data/images/hq/250.png,ho-oh,2,,250,ho-oh,data/images/silhouette/250.png
data/images/hq/251.png,celebi,2,,251,celebi,data/images/silhouette/251.png
data/images/hq/252.png,treecko,3,,252,treecko,data/images/silhouette/252.png
data/images/hq/253.png,grovyle,3,,253,grovyle,data/images/silhouette/253.png
data/images/hq/254-Mega.png,sceptile-mega,3,mega,254,sceptile,data/images/silhouette/254-Mega.png
data/images/hq/254.png,sceptile,3,,254,sceptile,data/images/silhouette/254.png
data/images/hq/255.png,torchic,3,,255,torchic,data/images/silhouette/255.png
data/images/hq/256.png,combusken,3,,256,combusken,data/images/silhouette/256.png
data/images/hq/257-Mega.png,blaziken-mega,3,mega,257,blaziken,data/images/silhouette/257-Mega.png
data/images/hq/257.png,blaziken,3,,257,blaziken,data/images/silhouette/257.png
data/images/hq/258.png,mudkip,3,,258,mudkip,data/images/silhouette/258.png
data/images/hq/259.png,marshtomp,3,,259,marshtomp,data/images/silhouette/259.png
data/images/hq/260-Mega.png,swampert-mega,3,mega,260,swampert,data/images/silhouette/260-Mega.png
data/images/hq/260.png,swampert,3,,260,swampert,data/images/silhouette/260.png
data/images/hq/261.png,poochyena,3,,261,poochyena,data/images/silhouette/261.png
data/images/hq/262.png,mightyena,3,,262,mightyena,data/images/silhouette/262.png
data/images/hq/263-Galar.png,zigzagoon-galar,3,galar,263,zigzagoon,data/images/silhouette/263-Galar.png
data/images/hq/263.png,zigzagoon,3,,263,zigzagoon,data/images/silhouette/263.png
data/images/hq/264-Galar.png,linoone-galar,3,galar,264,linoone,data/images/silhouette/264-Galar.png
data/images/hq/264.png,linoone,3,,264,linoone,data/images/silhouette/264.png
data/images/hq/265.png,wurmple,3,,265,wurmple,data/images/silhouette/265.png
data/images/hq/266.png,silcoon,3,,266,silcoon,data/images/silhouette/266.png
data/images/hq/267.png,beautifly,3,,267,beautifly,data/images/silhouette/267.png
data/images/hq/268.png,cascoon,3,,268,cascoon,data/images/silhouette/268.png
data/images/hq/269.png,dustox,3,,269,dustox,data/images/silhouette/269.png
data/images/hq/270.png,lotad,3,,270,lotad,data/images/silhouette/270.png
data/images/hq/271.png,lombre,3,,271,lombre,data/images/silhouette/271.png
data/images/hq/272.png,ludicolo,3,,272,ludicolo,data/images/silhouette/272.png
data/images/hq/273.png,seedot,3,,273,seedot,data/images/silhouette/273.png
data/images/hq/274.png,nuzleaf,3,,274,nuzleaf,data/images/silhouette/274.png
data/images/hq/275.png,shiftry,3,,275,shiftry,data/images/silhouette/275.png
data/images/hq/276.png,taillow,3,,276,taillow,data/images/silhouette/276.png
data/images/hq/277.png,swellow,3,,277,swellow,data/images/silhouette/277.png
data/images/hq/278.png,wingull,3,,278,wingull,data/images/silhouette/278.png
data/images/hq/279.png,pelipper,3,,279,pelipper,data/images/silhouette/279.png
data/images/hq/280.png,ralts,3,,280,ralts,data/images/silhouette/280.png
data/images/hq/281.png,kirlia,3,,281,kirlia,data/images/silhouette/281.png
data/images/hq/282-Mega.png,gardevoir-mega,3,mega,282,gardevoir,data/images/silhouette/282-Mega.png
data/images/hq/282.png,gardevoir,3,,282,gardevoir,data/images/silhouette/282.png
data/images/hq/283.png,surskit,3,,283,surskit,data/images/silhouette/283.png
data/images/hq/284.png,masquerain,3,,284,masquerain,data/images/silhouette/284.png
data/images/hq/285.png,shroomish,3,,285,shroomish,data/images/silhouette/285.png
data/images/hq/286.png,breloom,3,,286,breloom,data/images/silhouette/286.png
data/images/hq/287.png,slakoth,3,,287,slakoth,data/images/silhouette/287.png
data/images/hq/288.png,vigoroth,3,,288,vigoroth,data/images/silhouette/288.png
data/images/hq/289.png,slaking,3,,289,slaking,data/images/silhouette/289.png
data/images/hq/290.png,nincada,3,,290,nincada,data/images/silhouette/290.png
data/images/hq/291.png,ninjask,3,,291,ninjask,data/images/silhouette/291.png
data/images/hq/292.png,shedinja,3,,292,shedinja,data/images/silhouette/292.png
data/images/hq/293.png,whismur,3,,293,whismur,data/images/silhouette/293.png
data/images/hq/294.png,loudred,3,,294,loudred,data/images/silhouette/294.png
data/images/hq/295.png,exploud,3,,295,exploud,data/images/silhouette/295.png
data/images/hq/296.png,makuhita,3,,296,makuhita,data/images/silhouette/296.png
data/images/hq/297.png,hariyama,3,,297,hariyama,data/images/silhouette/297.png
data/images/hq/298.png,azurill,3,,298,azurill,data/images/silhouette/298.png
data/images/hq/299.png,nosepass,3,,299,nosepass,data/images/silhouette/299.png
data/images/hq/300.png,skitty,3,,300,skitty,data/images/silhouette/300.png
data/images/hq/301.png,delcatty,3,,301,delcatty,data/images/silhouette/301.png
data/images/hq/302-Mega.png,sableye-mega,3,mega,302,sableye,data/images/silhouette/302-Mega.png
data/images/hq/302.png,sableye,3,,302,sableye,data/images/silhouette/302.png
data/images/hq/303-Mega.png,mawile-mega,3,mega,303,mawile,data/images/silhouette/303-Mega.png
data/images/hq/303.png,mawile,3,,303,mawile,data/images/silhouette/303.png
data/images/hq/304.png,aron,3,,304,aron,data/images/silhouette/304.png
data/images/hq/305.png,lairon,3,,305,lairon,data/images/silhouette/305.png
data/images/hq/306-Mega.png,aggron-mega,3,mega,306,aggron,data/images/silhouette/306-Mega.png
data/images/hq/306.png,aggron,3,,306,aggron,data/images/silhouette/306.png
data/images/hq/307.png,meditite,3,,307,meditite,data/images/silhouette/307.png
data/images/hq/308-Mega.png,medicham-mega,3,mega,308,medicham,data/images/silhouette/308-Mega.png
data/images/hq/308.png,medicham,3,,308,medicham,data/images/silhouette/308.png
data/images/hq/309.png,electrike,3,,309,electrike,data/images/silhouette/309.png
data/images/hq/310-Mega.png,manectric-mega,3,mega,310,manectric,data/images/silhouette/310-Mega.png
data/images/hq/310.png,manectric,3,,310,manectric,data/images/silhouette/310.png
data/images/hq/311.png,plusle,3,,311,plusle,data/images/silhouette/311.png
data/images/hq/312.png,minun,3,,312,minun,data/images/silhouette/312.png
data/images/hq/313.png,volbeat,3,,313,volbeat,data/images/silhouette/313.png
data/images/hq/314.png,illumise,3,,314,illumise,data/images/silhouette/314.png
data/images/hq/315.png,roselia,3,,315,roselia,data/images/silhouette/315.png
data/images/hq/316.png,gulpin,3,,316,gulpin,data/images/silhouette/316.png
data/images/hq/317.png,swalot,3,,317,swalot,data/images/silhouette/317.png
data/images/hq/318.png,carvanha,3,,318,carvanha,data/images/silhouette/318.png
data/images/hq/319-Mega.png,sharpedo-mega,3,mega,319,sharpedo,data/images/silhouette/319-Mega.png
data/images/hq/319.png,sharpedo,3,,319,sharpedo,data/images/silhouette/319.png
data/images/hq/320.png,wailmer,3,,320,wailmer,data/images/silhouette/320.png
data/images/hq/321.png,wailord,3,,321,wailord,data/images/silhouette/321.png
data/images/hq/322.png,numel,3,,322,numel,data/images/silhouette/322.png
data/images/hq/323-Mega.png,camerupt-mega,3,mega,323,camerupt,data/images/silhouette/323-Mega.png
data/images/hq/323.png,camerupt,3,,323,camerupt,data/images/silhouette/323.png
data/images/hq/324.png,torkoal,3,,324,torkoal,data/images/silhouette/324.png
data/images/hq/325.png,spoink,3,,325,spoink,data/images/silhouette/325.png
data/images/hq/326.png,grumpig,3,,326,grumpig,data/images/silhouette/326.png
data/images/hq/327.png,spinda,3,,327,spinda,data/images/silhouette/327.png
data/images/hq/328.png,trapinch,3,,328,trapinch,data/images/silhouette/328.png
data/images/hq/329.png,vibrava,3,,329,vibrava,data/images/silhouette/329.png
data/images/hq/330.png,flygon,3,,330,flygon,data/images/silhouette/330.png
data/images/hq/331.png,cacnea,3,,331,cacnea,data/images/silhouette/331.png
data/images/hq/332.png,cacturne,3,,332,cacturne,data/images/silhouette/332.png
data/images/hq/333.png,swablu,3,,333,swablu,data/images/silhouette/333.png
data/images/hq/334-Mega.png,altaria-mega,3,mega,334,altaria,data/images/silhouette/334-Mega.png
data/images/hq/334.png,altaria,3,,334,altaria,data/images/silhouette/334.png
data/images/hq/335.png,zangoose,3,,335,zangoose,data/images/silhouette/335.png
data/images/hq/336.png,seviper,3,,336,seviper,data/images/silhouette/336.png
data/images/hq/337.png,lunatone,3,,337,lunatone,data/images/silhouette/337.png
data/images/hq/338.png,solrock,3,,338,solrock,data/images/silhouette/338.png
data/images/hq/339.png,barboach,3,,339,barboach,data/images/silhouette/339.png
data/images/hq/340.png,whiscash,3,,340,whiscash,data/images/silhouette/340.png
data/images/hq/341.png,corphish,3,,341,corphish,data/images/silhouette/341.png
data/images/hq/342.png,crawdaunt,3,,342,crawdaunt,data/images/silhouette/342.png
data/images/hq/343.png,baltoy,3,,343,baltoy,data/images/silhouette/343.png
data/images/hq/344.png,claydol,3,,344,claydol,data/images/silhouette/344.png
data/images/hq/345.png,lileep,3,,345,lileep,data/images/silhouette/345.png
data/images/hq/346.png,cradily,3,,346,cradily,data/images/silhouette/346.png
data/images/hq/347.png,anorith,3,,347,anorith,data/images/silhouette/347.png
data/images/hq/348.png,armaldo,3,,348,armaldo,data/images/silhouette/348.png
data/images/hq/349.png,feebas,3,,349,feebas,data/images/silhouette/349.png
data/images/hq/350.png,milotic,3,,350,milotic,data/images/silhouette/350.png
data/images/hq/351-Rainy.png,castform-rainy,3,rainy,351,castform,data/images/silhouette/351-Rainy.png
data/images/hq/351-Snowy.png,castform-snowy,3,snowy,351,castform,data/images/silhouette/351-Snowy.png
data/images/hq/351-Sunny.png,castform-sunny,3,sunny,351,castform,data/images/silhouette/351-Sunny.png
data/images/hq/351.png,castform,3,,351,castform,data/images/silhouette/351.png
data/images/hq/352.png,kecleon,3,,352,kecleon,data/images/silhouette/352.png
data/images/hq/353.png,shuppet,3,,353,shuppet,data/images/silhouette/353.png
data/images/hq/354-Mega.png,banette-mega,3,mega,354,banette,data/images/silhouette/354-Mega.png
data/images/hq/354.png,banette,3,,354,banette,data/images/silhouette/354.png
data/images/hq/355.png,duskull,3,,355,duskull,data/images/silhouette/355.png
data/images/hq/356.png,dusclops,3,,356,dusclops,data/images/silhouette/356.png
data/images/hq/357.png,tropius,3,,357,tropius,data/images/silhouette/357.png
data/images/hq/358.png,chimecho,3,,358,chimecho,data/images/silhouette/358.png
data/images/hq/359-Mega.png,absol-mega,3,mega,359,absol,data/images/silhouette/359-Mega.png
data/images/hq/359.png,absol,3,,359,absol,data/images/silhouette/359.png
data/images/hq/360.png,wynaut,3,,360,wynaut,data/images/silhouette/360.png
data/images/hq/361.png,snorunt,3,,361,snorunt,data/images/silhouette/361.png
data/images/hq/362-Mega.png,glalie-mega,3,mega,362,glalie,data/images/silhouette/362-Mega.png
data/images/hq/362.png,glalie,3,,362,glalie,data/images/silhouette/362.png
data/images/hq/363.png,spheal,3,,363,spheal,data/images/silhouette/363.png
data/images/hq/364.png,sealeo,3,,364,sealeo,data/images/silhouette/364.png
data/images/hq/365.png,walrein,3,,365,walrein,data/images/silhouette/365.png
data/images/hq/366.png,clamperl,3,,366,clamperl,data/images/silhouette/366.png
data/images/hq/367.png,huntail,3,,367,huntail,data/images/silhouette/367.png
data/images/hq/368.png,gorebyss,3,,368,gorebyss,data/images/silhouette/368.png
data/images/hq/369.png,relicanth,3,,369,relicanth,data/images/silhouette/369.png
data/images/hq/370.png,luvdisc,3,,370,luvdisc,data/images/silhouette/370.png
data/images/hq/371.png,bagon,3,,371,bagon,data/images/silhouette/371.png
data/images/hq/372.png,shelgon,3,,372,shelgon,data/images/silhouette/372.png
data/images/hq/373-Mega.png,salamence-mega,3,mega,373,salamence,data/images/silhouette/373-Mega.png
data/images/hq/373.png,salamence,3,,373,salamence,data/images/silhouette/373.png
data/images/hq/374.png,beldum,3,,374,beldum,data/images/silhouette/374.png
data/images/hq/375.png,metang,3,,375,metang,data/images/silhouette/375.png
data/images/hq/376-Mega.png,metagross-mega,3,mega,376,metagross,data/images/silhouette/376-Mega.png
data/images/hq/376.png,metagross,3,,376,metagross,data/images/silhouette/376.png
data/images/hq/377.png,regirock,3,,377,regirock,data/images/silhouette/377.png
data/images/hq/378.png,regice,3,,378,regice,data/images/silhouette/378.png
data/images/hq/379.png,registeel,3,,379,registeel,data/images/silhouette/379.png
data/images/hq/380-Mega.png,latias-mega,3,mega,380,latias,data/images/silhouette/380-Mega.png
data/images/hq/380.png,latias,3,,380,latias,data/images/silhouette/380.png
data/images/hq/381-Mega.png,latios-mega,3,mega,381,latios,data/images/silhouette/381-Mega.png
data/images/hq/381.png,latios,3,,381,latios,data/images/silhouette/381.png
data/images/hq/382-Primal.png,kyogre-primal,3,primal,382,kyogre,data/images/silhouette/382-Primal.png
data/images/hq/382.png,kyogre,3,,382,kyogre,data/images/silhouette/382.png
data/images/hq/383-Primal.png,groudon-primal,3,primal,383,groudon,data/images/silhouette/383-Primal.png
data/images/hq/383.png,groudon,3,,383,groudon,data/images/silhouette/383.png
data/images/hq/384-Mega.png,rayquaza-mega,3,mega,384,rayquaza,data/images/silhouette/384-Mega.png
data/images/hq/384.png,rayquaza,3,,384,rayquaza,data/images/silhouette/384.png
data/images/hq/385.png,jirachi,3,,385,jirachi,data/images/silhouette/385.png
data/images/hq/386-Attack.png,deoxys-normal-attack,3,attack,386,deoxys-normal,data/images/silhouette/386-Attack.png
data/images/hq/386-Defense.png,deoxys-normal-defense,3,defense,386,deoxys-normal,data/images/silhouette/386-Defense.png
data/images/hq/386-Speed.png,deoxys-normal-speed,3,speed,386,deoxys-normal,data/images/silhouette/386-Speed.png
data/images/hq/386.png,deoxys-normal,3,,386,deoxys-normal,data/images/silhouette/386.png
data/images/hq/387.png,turtwig,4,,387,turtwig,data/images/silhouette/387.png
data/images/hq/388.png,grotle,4,,388,grotle,data/images/silhouette/388.png
data/images/hq/389.png,torterra,4,,389,torterra,data/images/silhouette/389.png
data/images/hq/390.png,chimchar,4,,390,chimchar,data/images/silhouette/390.png
data/images/hq/391.png,monferno,4,,391,monferno,data/images/silhouette/391.png
data/images/hq/392.png,infernape,4,,392,infernape,data/images/silhouette/392.png
data/images/hq/393.png,piplup,4,,393,piplup,data/images/silhouette/393.png
data/images/hq/394.png,prinplup,4,,394,prinplup,data/images/silhouette/394.png
data/images/hq/395.png,empoleon,4,,395,empoleon,data/images/silhouette/395.png
data/images/hq/396.png,starly,4,,396,starly,data/images/silhouette/396.png
data/images/hq/397.png,staravia,4,,397,staravia,data/images/silhouette/397.png
data/images/hq/398.png,staraptor,4,,398,staraptor,data/images/silhouette/398.png
data/images/hq/399.png,bidoof,4,,399,bidoof,data/images/silhouette/399.png
data/images/hq/400.png,bibarel,4,,400,bibarel,data/images/silhouette/400.png
data/images/hq/401.png,kricketot,4,,401,kricketot,data/images/silhouette/401.png
data/images/hq/402.png,kricketune,4,,402,kricketune,data/images/silhouette/402.png
data/images/hq/403.png,shinx,4,,403,shinx,data/images/silhouette/403.png
data/images/hq/404.png,luxio,4,,404,luxio,data/images/silhouette/404.png
data/images/hq/405.png,luxray,4,,405,luxray,data/images/silhouette/405.png
data/images/hq/406.png,budew,4,,406,budew,data/images/silhouette/406.png
data/images/hq/407.png,roserade,4,,407,roserade,data/images/silhouette/407.png
data/images/hq/408.png,cranidos,4,,408,cranidos,data/images/silhouette/408.png
data/images/hq/409.png,rampardos,4,,409,rampardos,data/images/silhouette/409.png
data/images/hq/410.png,shieldon,4,,410,shieldon,data/images/silhouette/410.png
data/images/hq/411.png,bastiodon,4,,411,bastiodon,data/images/silhouette/411.png
data/images/hq/412-Sandy.png,burmy-sandy,4,sandy,412,burmy,data/images/silhouette/412-Sandy.png
data/images/hq/412-Trash.png,burmy-trash,4,trash,412,burmy,data/images/silhouette/412-Trash.png
data/images/hq/412.png,burmy,4,,412,burmy,data/images/silhouette/412.png
data/images/hq/413-Sandy.png,wormadam-plant-sandy,4,sandy,413,wormadam-plant,data/images/silhouette/413-Sandy.png
data/images/hq/413-Trash.png,wormadam-plant-trash,4,trash,413,wormadam-plant,data/images/silhouette/413-Trash.png
data/images/hq/413.png,wormadam-plant,4,,413,wormadam-plant,data/images/silhouette/413.png
data/images/hq/414.png,mothim,4,,414,mothim,data/images/silhouette/414.png
data/images/hq/415.png,combee,4,,415,combee,data/images/silhouette/415.png
data/images/hq/416.png,vespiquen,4,,416,vespiquen,data/images/silhouette/416.png
data/images/hq/417.png,pachirisu,4,,417,pachirisu,data/images/silhouette/417.png
data/images/hq/418.png,buizel,4,,418,buizel,data/images/silhouette/418.png
data/images/hq/419.png,floatzel,4,,419,floatzel,data/images/silhouette/419.png
data/images/hq/420.png,cherubi,4,,420,cherubi,data/images/silhouette/420.png
data/images/hq/421-Sunshine.png,cherrim-sunshine,4,sunshine,421,cherrim,data/images/silhouette/421-Sunshine.png
data/images/hq/421.png,cherrim,4,,421,cherrim,data/images/silhouette/421.png
data/images/hq/422-East.png,shellos-east,4,east,422,shellos,data/images/silhouette/422-East.png
data/images/hq/422-West.png,shellos-west,4,west,422,shellos,data/images/silhouette/422-West.png
data/images/hq/422.png,shellos,4,,422,shellos,data/images/silhouette/422.png
data/images/hq/423-East.png,gastrodon-east,4,east,423,gastrodon,data/images/silhouette/423-East.png
data/images/hq/423-West.png,gastrodon-west,4,west,423,gastrodon,data/images/silhouette/423-West.png
data/images/hq/423.png,gastrodon,4,,423,gastrodon,data/images/silhouette/423.png
data/images/hq/424.png,ambipom,4,,424,ambipom,data/images/silhouette/424.png
data/images/hq/425.png,drifloon,4,,425,drifloon,data/images/silhouette/425.png
data/images/hq/426.png,drifblim,4,,426,drifblim,data/images/silhouette/426.png
data/images/hq/427.png,buneary,4,,427,buneary,data/images/silhouette/427.png
data/images/hq/428-Mega.png,lopunny-mega,4,mega,428,lopunny,data/images/silhouette/428-Mega.png
data/images/hq/428.png,lopunny,4,,428,lopunny,data/images/silhouette/428.png
data/images/hq/429.png,mismagius,4,,429,mismagius,data/images/silhouette/429.png
data/images/hq/430.png,honchkrow,4,,430,honchkrow,data/images/silhouette/430.png
data/images/hq/431.png,glameow,4,,431,glameow,data/images/silhouette/431.png
data/images/hq/432.png,purugly,4,,432,purugly,data/images/silhouette/432.png
data/images/hq/433.png,chingling,4,,433,chingling,data/images/silhouette/433.png
data/images/hq/434.png,stunky,4,,434,stunky,data/images/silhouette/434.png
data/images/hq/435.png,skuntank,4,,435,skuntank,data/images/silhouette/435.png
data/images/hq/436.png,bronzor,4,,436,bronzor,data/images/silhouette/436.png
data/images/hq/437.png,bronzong,4,,437,bronzong,data/images/silhouette/437.png
data/images/hq/438.png,bonsly,4,,438,bonsly,data/images/silhouette/438.png
data/images/hq/439.png,mime-jr,4,,439,mime-jr,data/images/silhouette/439.png
data/images/hq/440.png,happiny,4,,440,happiny,data/images/silhouette/440.png
data/images/hq/441.png,chatot,4,,441,chatot,data/images/silhouette/441.png
data/images/hq/442.png,spiritomb,4,,442,spiritomb,data/images/silhouette/442.png
data/images/hq/443.png,gible,4,,443,gible,data/images/silhouette/443.png
data/images/hq/444.png,gabite,4,,444,gabite,data/images/silhouette/444.png
data/images/hq/445-Mega.png,garchomp-mega,4,mega,445,garchomp,data/images/silhouette/445-Mega.png
data/images/hq/445.png,garchomp,4,,445,garchomp,data/images/silhouette/445.png
data/images/hq/446.png,munchlax,4,,446,munchlax,data/images/silhouette/446.png
data/images/hq/447.png,riolu,4,,447,riolu,data/images/silhouette/447.png
data/images/hq/448-Mega.png,lucario-mega,4,mega,448,lucario,data/images/silhouette/448-Mega.png
data/images/hq/448.png,lucario,4,,448,lucario,data/images/silhouette/448.png
data/images/hq/449.png,hippopotas,4,,449,hippopotas,data/images/silhouette/449.png
data/images/hq/450.png,hippowdon,4,,450,hippowdon,data/images/silhouette/450.png
data/images/hq/451.png,skorupi,4,,451,skorupi,data/images/silhouette/451.png
data/images/hq/452.png,drapion,4,,452,drapion,data/images/silhouette/452.png
data/images/hq/453.png,croagunk,4,,453,croagunk,data/images/silhouette/453.png
data/images/hq/454.png,toxicroak,4,,454,toxicroak,data/images/silhouette/454.png
data/images/hq/455.png,carnivine,4,,455,carnivine,data/images/silhouette/455.png
data/images/hq/456.png,finneon,4,,456,finneon,data/images/silhouette/456.png
data/images/hq/457.png,lumineon,4,,457,lumineon,data/images/silhouette/457.png
data/images/hq/458.png,mantyke,4,,458,mantyke,data/images/silhouette/458.png
data/images/hq/459.png,snover,4,,459,snover,data/images/silhouette/459.png
data/images/hq/460-Mega.png,abomasnow-mega,4,mega,460,abomasnow,data/images/silhouette/460-Mega.png
data/images/hq/460.png,abomasnow,4,,460,abomasnow,data/images/silhouette/460.png
data/images/hq/461.png,weavile,4,,461,weavile,data/images/silhouette/461.png
data/images/hq/462.png,magnezone,4,,462,magnezone,data/images/silhouette/462.png
data/images/hq/463.png,lickilicky,4,,463,lickilicky,data/images/silhouette/463.png
data/images/hq/464.png,rhyperior,4,,464,rhyperior,data/images/silhouette/464.png
data/images/hq/465.png,tangrowth,4,,465,tangrowth,data/images/silhouette/465.png
data/images/hq/466.png,electivire,4,,466,electivire,data/images/silhouette/466.png
data/images/hq/467.png,magmortar,4,,467,magmortar,data/images/silhouette/467.png
data/images/hq/468.png,togekiss,4,,468,togekiss,data/images/silhouette/468.png
data/images/hq/469.png,yanmega,4,,469,yanmega,data/images/silhouette/469.png
data/images/hq/470.png,leafeon,4,,470,leafeon,data/images/silhouette/470.png
data/images/hq/471.png,glaceon,4,,471,glaceon,data/images/silhouette/471.png
data/images/hq/472.png,gliscor,4,,472,gliscor,data/images/silhouette/472.png
data/images/hq/473.png,mamoswine,4,,473,mamoswine,data/images/silhouette/473.png
data/images/hq/474.png,porygon-z,4,,474,porygon-z,data/images/silhouette/474.png
data/images/hq/475-Mega.png,gallade-mega,4,mega,475,gallade,data/images/silhouette/475-Mega.png
data/images/hq/475.png,gallade,4,,475,gallade,data/images/silhouette/475.png
data/images/hq/476.png,probopass,4,,476,probopass,data/images/silhouette/476.png
data/images/hq/477.png,dusknoir,4,,477,dusknoir,data/images/silhouette/477.png
data/images/hq/478.png,froslass,4,,478,froslass,data/images/silhouette/478.png
data/images/hq/479-Fan.png,rotom-fan,4,fan,479,rotom,data/images/silhouette/479-Fan.png
data/images/hq/479-Frost.png,rotom-frost,4,frost,479,rotom,data/images/silhouette/479-Frost.png
data/images/hq/479-Heat.png,rotom-heat,4,heat,479,rotom,data/images/silhouette/479-Heat.png
data/images/hq/479-Mow.png,rotom-mow,4,mow,479,rotom,data/images/silhouette/479-Mow.png
data/images/hq/479-Wash.png,rotom-wash,4,wash,479,rotom,data/images/silhouette/479-Wash.png
data/images/hq/479.png,rotom,4,,479,rotom,data/images/silhouette/479.png
data/images/hq/480.png,uxie,4,,480,uxie,data/images/silhouette/480.png
data/images/hq/481.png,mesprit,4,,481,mesprit,data/images/silhouette/481.png
data/images/hq/482.png,azelf,4,,482,azelf,data/images/silhouette/482.png
data/images/hq/483-Origin.png,dialga-origin,4,origin,483,dialga,data/images/silhouette/483-Origin.png
data/images/hq/483.png,dialga,4,,483,dialga,data/images/silhouette/483.png
data/images/hq/484-Origin.png,palkia-origin,4,origin,484,palkia,data/images/silhouette/484-Origin.png
data/images/hq/484.png,palkia,4,,484,palkia,data/images/silhouette/484.png
data/images/hq/485.png,heatran,4,,485,heatran,data/images/silhouette/485.png
data/images/hq/486.png,regigigas,4,,486,regigigas,data/images/silhouette/486.png
data/images/hq/487-Origin.png,giratina-altered-origin,4,origin,487,giratina-altered,data/images/silhouette/487-Origin.png
data/images/hq/487.png,giratina-altered,4,,487,giratina-altered,data/images/silhouette/487.png
data/images/hq/488.png,cresselia,4,,488,cresselia,data/images/silhouette/488.png
data/images/hq/489.png,phione,4,,489,phione,data/images/silhouette/489.png
data/images/hq/490.png,manaphy,4,,490,manaphy,data/images/silhouette/490.png
data/images/hq/491.png,darkrai,4,,491,darkrai,data/images/silhouette/491.png
data/images/hq/492-Sky.png,shaymin-land-sky,4,sky,492,shaymin-land,data/images/silhouette/492-Sky.png
data/images/hq/492.png,shaymin-land,4,,492,shaymin-land,data/images/silhouette/492.png
data/images/hq/493.png,arceus,4,,493,arceus,data/images/silhouette/493.png
data/images/hq/494.png,victini,5,,494,victini,data/images/silhouette/494.png
data/images/hq/495.png,snivy,5,,495,snivy,data/images/silhouette/495.png
data/images/hq/496.png,servine,5,,496,servine,data/images/silhouette/496.png
data/images/hq/497.png,serperior,5,,497,serperior,data/images/silhouette/497.png
data/images/hq/498.png,tepig,5,,498,tepig,data/images/silhouette/498.png
data/images/hq/499.png,pignite,5,,499,pignite,data/images/silhouette/499.png
data/images/hq/500.png,emboar,5,,500,emboar,data/images/silhouette/500.png
data/images/hq/501.png,oshawott,5,,501,oshawott,data/images/silhouette/501.png
data/images/hq/502.png,dewott,5,,502,dewott,data/images/silhouette/502.png
data/images/hq/503-Hisui.png,samurott-hisui,5,hisui,503,samurott,data/images/silhouette/503-Hisui.png
data/images/hq/503.png,samurott,5,,503,samurott,data/images/silhouette/503.png
data/images/hq/504.png,patrat,5,,504,patrat,data/images/silhouette/504.png
data/images/hq/505.png,watchog,5,,505,watchog,data/images/silhouette/505.png
data/images/hq/506.png,lillipup,5,,506,lillipup,data/images/silhouette/506.png
data/images/hq/507.png,herdier,5,,507,herdier,data/images/silhouette/507.png
data/images/hq/508.png,stoutland,5,,508,stoutland,data/images/silhouette/508.png
data/images/hq/509.png,purrloin,5,,509,purrloin,data/images/silhouette/509.png
data/images/hq/510.png,liepard,5,,510,liepard,data/images/silhouette/510.png
data/images/hq/511.png,pansage,5,,511,pansage,data/images/silhouette/511.png
data/images/hq/512.png,simisage,5,,512,simisage,data/images/silhouette/512.png
data/images/hq/513.png,pansear,5,,513,pansear,data/images/silhouette/513.png
data/images/hq/514.png,simisear,5,,514,simisear,data/images/silhouette/514.png
data/images/hq/515.png,panpour,5,,515,panpour,data/images/silhouette/515.png
data/images/hq/516.png,simipour,5,,516,simipour,data/images/silhouette/516.png
data/images/hq/517.png,munna,5,,517,munna,data/images/silhouette/517.png
data/images/hq/518.png,musharna,5,,518,musharna,data/images/silhouette/518.png
data/images/hq/519.png,pidove,5,,519,pidove,data/images/silhouette/519.png
data/images/hq/520.png,tranquill,5,,520,tranquill,data/images/silhouette/520.png
data/images/hq/521.png,unfezant,5,,521,unfezant,data/images/silhouette/521.png
data/images/hq/522.png,blitzle,5,,522,blitzle,data/images/silhouette/522.png
data/images/hq/523.png,zebstrika,5,,523,zebstrika,data/images/silhouette/523.png
data/images/hq/524.png,roggenrola,5,,524,roggenrola,data/images/silhouette/524.png
data/images/hq/525.png,boldore,5,,525,boldore,data/images/silhouette/525.png
data/images/hq/526.png,gigalith,5,,526,gigalith,data/images/silhouette/526.png
data/images/hq/527.png,woobat,5,,527,woobat,data/images/silhouette/527.png
data/images/hq/528.png,swoobat,5,,528,swoobat,data/images/silhouette/528.png
data/images/hq/529.png,drilbur,5,,529,drilbur,data/images/silhouette/529.png
data/images/hq/530.png,excadrill,5,,530,excadrill,data/images/silhouette/530.png
data/images/hq/531-Mega.png,audino-mega,5,mega,531,audino,data/images/silhouette/531-Mega.png
