image_path,label,gen,form,base_id,base_name
data/images/hq/386-Speed.png,deoxys-normal-speed,3,speed,386,deoxys-normal
data/images/hq/386.png,deoxys-normal,3,,386,deoxys-normal
data/images/hq/387.png,turtwig,4,,387,turtwig
data/images/hq/388.png,grotle,4,,388,grotle
data/images/hq/389.png,torterra,4,,389,torterra
data/images/hq/390.png,chimchar,4,,390,chimchar
data/images/hq/391.png,monferno,4,,391,monferno
data/images/hq/392.png,infernape,4,,392,infernape
data/images/hq/393.png,piplup,4,,393,piplup
data/images/hq/394.png,prinplup,4,,394,prinplup
data/images/hq/395.png,empoleon,4,,395,empoleon
data/images/hq/396.png,starly,4,,396,starly
data/images/hq/397.png,staravia,4,,397,staravia
data/images/hq/398.png,staraptor,4,,398,staraptor
data/images/hq/399.png,bidoof,4,,399,bidoof
data/images/hq/400.png,bibarel,4,,400,bibarel
data/images/hq/401.png,kricketot,4,,401,kricketot
data/images/hq/402.png,kricketune,4,,402,kricketune
data/images/hq/403.png,shinx,4,,403,shinx
data/images/hq/404.png,luxio,4,,404,luxio
data/images/hq/405.png,luxray,4,,405,luxray
data/images/hq/406.png,budew,4,,406,budew
data/images/hq/407.png,roserade,4,,407,roserade
data/images/hq/408.png,cranidos,4,,408,cranidos
data/images/hq/409.png,rampardos,4,,409,rampardos
data/images/hq/410.png,shieldon,4,,410,shieldon
data/images/hq/411.png,bastiodon,4,,411,bastiodon
data/images/hq/412-Sandy.png,burmy-sandy,4,sandy,412,burmy
data/images/hq/412-Trash.png,burmy-trash,4,trash,412,burmy
data/images/hq/412.png,burmy,4,,412,burmy
data/images/hq/413-Sandy.png,wormadam-plant-sandy,4,sandy,413,wormadam-plant
data/images/hq/413-Trash.png,wormadam-plant-trash,4,trash,413,wormadam-plant
data/images/hq/413.png,wormadam-plant,4,,413,wormadam-plant
data/images/hq/414.png,mothim,4,,414,mothim
data/images/hq/415.png,combee,4,,415,combee
data/images/hq/416.png,vespiquen,4,,416,vespiquen
data/images/hq/417.png,pachirisu,4,,417,pachirisu
data/images/hq/418.png,buizel,4,,418,buizel
data/images/hq/419.png,floatzel,4,,419,floatzel
data/images/hq/420.png,cherubi,4,,420,cherubi
data/images/hq/421-Sunshine.png,cherrim-sunshine,4,sunshine,421,cherrim
data/images/hq/421.png,cherrim,4,,421,cherrim
data/images/hq/422-East.png,shellos-east,4,east,422,shellos
data/images/hq/422-West.png,shellos-west,4,west,422,shellos
data/images/hq/422.png,shellos,4,,422,shellos
data/images/hq/423-East.png,gastrodon-east,4,east,423,gastrodon
data/images/hq/423-West.png,gastrodon-west,4,west,423,gastrodon
data/images/hq/423.png,gastrodon,4,,423,gastrodon
data/images/hq/424.png,ambipom,4,,424,ambipom
data/images/hq/425.png,drifloon,4,,425,drifloon
data/images/hq/426.png,drifblim,4,,426,drifblim
data/images/hq/427.png,buneary,4,,427,buneary
data/images/hq/428-Mega.png,lopunny-mega,4,mega,428,lopunny
data/images/hq/428.png,lopunny,4,,428,lopunny
data/images/hq/429.png,mismagius,4,,429,mismagius
data/images/hq/430.png,honchkrow,4,,430,honchkrow
data/images/hq/431.png,glameow,4,,431,glameow
data/images/hq/432.png,purugly,4,,432,purugly
data/images/hq/433.png,chingling,4,,433,chingling
data/images/hq/434.png,stunky,4,,434,stunky
data/images/hq/435.png,skuntank,4,,435,skuntank
data/images/hq/436.png,bronzor,4,,436,bronzor
data/images/hq/437.png,bronzong,4,,437,bronzong
data/images/hq/438.png,bonsly,4,,438,bonsly
data/images/hq/439.png,mime-jr,4,,439,mime-jr
data/images/hq/440.png,happiny,4,,440,happiny
data/images/hq/441.png,chatot,4,,441,chatot
data/images/hq/442.png,spiritomb,4,,442,spiritomb
data/images/hq/443.png,gible,4,,443,gible
data/images/hq/444.png,gabite,4,,444,gabite
data/images/hq/445-Mega.png,garchomp-mega,4,mega,445,garchomp
data/images/hq/445.png,garchomp,4,,445,garchomp
data/images/hq/446.png,munchlax,4,,446,munchlax
data/images/hq/447.png,riolu,4,,447,riolu
data/images/hq/448-Mega.png,lucario-mega,4,mega,448,lucario
data/images/hq/448.png,lucario,4,,448,lucario
data/images/hq/449.png,hippopotas,4,,449,hippopotas
data/images/hq/450.png,hippowdon,4,,450,hippowdon
data/images/hq/451.png,skorupi,4,,451,skorupi
data/images/hq/452.png,drapion,4,,452,drapion
data/images/hq/453.png,croagunk,4,,453,croagunk
data/images/hq/454.png,toxicroak,4,,454,toxicroak
data/images/hq/455.png,carnivine,4,,455,carnivine
data/images/hq/456.png,finneon,4,,456,finneon
data/images/hq/457.png,lumineon,4,,457,lumineon
data/images/hq/458.png,mantyke,4,,458,mantyke
data/images/hq/459.png,snover,4,,459,snover
data/images/hq/460-Mega.png,abomasnow-mega,4,mega,460,abomasnow
data/images/hq/460.png,abomasnow,4,,460,abomasnow
data/images/hq/461.png,weavile,4,,461,weavile
data/images/hq/462.png,magnezone,4,,462,magnezone
data/images/hq/463.png,lickilicky,4,,463,lickilicky
data/images/hq/464.png,rhyperior,4,,464,rhyperior
data/images/hq/465.png,tangrowth,4,,465,tangrowth
data/images/hq/466.png,electivire,4,,466,electivire
data/images/hq/467.png,magmortar,4,,467,magmortar
data/images/hq/468.png,togekiss,4,,468,togekiss
data/images/hq/469.png,yanmega,4,,469,yanmega
data/images/hq/470.png,leafeon,4,,470,leafeon
data/images/hq/471.png,glaceon,4,,471,glaceon
data/images/hq/472.png,gliscor,4,,472,gliscor
data/images/hq/473.png,mamoswine,4,,473,mamoswine
data/images/hq/474.png,porygon-z,4,,474,porygon-z
data/images/hq/475-Mega.png,gallade-mega,4,mega,475,gallade
data/images/hq/475.png,gallade,4,,475,gallade
data/images/hq/476.png,probopass,4,,476,probopass
data/images/hq/477.png,dusknoir,4,,477,dusknoir
data/images/hq/478.png,froslass,4,,478,froslass
data/images/hq/479-Fan.png,rotom-fan,4,fan,479,rotom
data/images/hq/479-Frost.png,rotom-frost,4,frost,479,rotom
data/images/hq/479-Heat.png,rotom-heat,4,heat,479,rotom
data/images/hq/479-Mow.png,rotom-mow,4,mow,479,rotom
data/images/hq/479-Wash.png,rotom-wash,4,wash,479,rotom
data/images/hq/479.png,rotom,4,,479,rotom
data/images/hq/480.png,uxie,4,,480,uxie
data/images/hq/481.png,mesprit,4,,481,mesprit
data/images/hq/482.png,azelf,4,,482,azelf
data/images/hq/483-Origin.png,dialga-origin,4,origin,483,dialga
data/images/hq/483.png,dialga,4,,483,dialga
data/images/hq/484-Origin.png,palkia-origin,4,origin,484,palkia
data/images/hq/484.png,palkia,4,,484,palkia
data/images/hq/485.png,heatran,4,,485,heatran
data/images/hq/486.png,regigigas,4,,486,regigigas
data/images/hq/487-Origin.png,giratina-altered-origin,4,origin,487,giratina-altered
data/images/hq/487.png,giratina-altered,4,,487,giratina-altered
data/images/hq/488.png,cresselia,4,,488,cresselia
data/images/hq/489.png,phione,4,,489,phione
data/images/hq/490.png,manaphy,4,,490,manaphy
data/images/hq/491.png,darkrai,4,,491,darkrai
data/images/hq/492-Sky.png,shaymin-land-sky,4,sky,492,shaymin-land
data/images/hq/492.png,shaymin-land,4,,492,shaymin-land
data/images/hq/493.png,arceus,4,,493,arceus
data/images/hq/494.png,victini,5,,494,victini
data/images/hq/495.png,snivy,5,,495,snivy
data/images/hq/496.png,servine,5,,496,servine
data/images/hq/497.png,serperior,5,,497,serperior
data/images/hq/498.png,tepig,5,,498,tepig
data/images/hq/499.png,pignite,5,,499,pignite
data/images/hq/500.png,emboar,5,,500,emboar
data/images/hq/501.png,oshawott,5,,501,oshawott
data/images/hq/502.png,dewott,5,,502,dewott
data/images/hq/503-Hisui.png,samurott-hisui,5,hisui,503,samurott
data/images/hq/503.png,samurott,5,,503,samurott
data/images/hq/504.png,patrat,5,,504,patrat
data/images/hq/505.png,watchog,5,,505,watchog
data/images/hq/506.png,lillipup,5,,506,lillipup
data/images/hq/507.png,herdier,5,,507,herdier
data/images/hq/508.png,stoutland,5,,508,stoutland
data/images/hq/509.png,purrloin,5,,509,purrloin
data/images/hq/510.png,liepard,5,,510,liepard
data/images/hq/511.png,pansage,5,,511,pansage
data/images/hq/512.png,simisage,5,,512,simisage
data/images/hq/513.png,pansear,5,,513,pansear
data/images/hq/514.png,simisear,5,,514,simisear
data/images/hq/515.png,panpour,5,,515,panpour
data/images/hq/516.png,simipour,5,,516,simipour
data/images/hq/517.png,munna,5,,517,munna
data/images/hq/518.png,musharna,5,,518,musharna
data/images/hq/519.png,pidove,5,,519,pidove
data/images/hq/520.png,tranquill,5,,520,tranquill
data/images/hq/521.png,unfezant,5,,521,unfezant
data/images/hq/522.png,blitzle,5,,522,blitzle
data/images/hq/523.png,zebstrika,5,,523,zebstrika
data/images/hq/524.png,roggenrola,5,,524,roggenrola
data/images/hq/525.png,boldore,5,,525,boldore
data/images/hq/526.png,gigalith,5,,526,gigalith
data/images/hq/527.png,woobat,5,,527,woobat
data/images/hq/528.png,swoobat,5,,528,swoobat
data/images/hq/529.png,drilbur,5,,529,drilbur
data/images/hq/530.png,excadrill,5,,530,excadrill
data/images/hq/531-Mega.png,audino-mega,5,mega,531,audino
data/images/hq/531.png,audino,5,,531,audino
data/images/hq/532.png,timburr,5,,532,timburr
data/images/hq/533.png,gurdurr,5,,533,gurdurr
data/images/hq/534.png,conkeldurr,5,,534,conkeldurr
data/images/hq/535.png,tympole,5,,535,tympole
data/images/hq/536.png,palpitoad,5,,536,palpitoad
data/images/hq/537.png,seismitoad,5,,537,seismitoad
data/images/hq/538.png,throh,5,,538,throh
data/images/hq/539.png,sawk,5,,539,sawk
data/images/hq/540.png,sewaddle,5,,540,sewaddle
data/images/hq/541.png,swadloon,5,,541,swadloon
data/images/hq/542.png,leavanny,5,,542,leavanny
data/images/hq/543.png,venipede,5,,543,venipede
data/images/hq/544.png,whirlipede,5,,544,whirlipede
data/images/hq/545.png,scolipede,5,,545,scolipede
data/images/hq/546.png,cottonee,5,,546,cottonee
data/images/hq/547.png,whimsicott,5,,547,whimsicott
data/images/hq/548.png,petilil,5,,548,petilil
data/images/hq/549-Hisui.png,lilligant-hisui,5,hisui,549,lilligant
data/images/hq/549.png,lilligant,5,,549,lilligant
data/images/hq/550-Blue-Striped.png,basculin-red-striped-blue-striped,5,blue-striped,550,basculin-red-striped
data/images/hq/550-Red-Striped.png,basculin-red-striped-red-striped,5,red-striped,550,basculin-red-striped
data/images/hq/550-White-Striped.png,basculin-red-striped-white-striped,5,white-striped,550,basculin-red-striped
data/images/hq/550.png,basculin-red-striped,5,,550,basculin-red-striped
data/images/hq/551.png,sandile,5,,551,sandile
data/images/hq/552.png,krokorok,5,,552,krokorok
data/images/hq/553.png,krookodile,5,,553,krookodile
data/images/hq/554-Galar.png,darumaka-galar,5,galar,554,darumaka
data/images/hq/554.png,darumaka,5,,554,darumaka
data/images/hq/555-Galar-Standard.png,darmanitan-standard-galar-standard,5,galar-standard,555,darmanitan-standard
data/images/hq/555-Galar-Zen.png,darmanitan-standard-galar-zen,5,galar-zen,555,darmanitan-standard
data/images/hq/555-Zen.png,darmanitan-standard-zen,5,zen,555,darmanitan-standard
data/images/hq/555.png,darmanitan-standard,5,,555,darmanitan-standard
data/images/hq/556.png,maractus,5,,556,maractus
data/images/hq/557.png,dwebble,5,,557,dwebble
data/images/hq/558.png,crustle,5,,558,crustle
data/images/hq/559.png,scraggy,5,,559,scraggy
data/images/hq/560.png,scrafty,5,,560,scrafty
data/images/hq/561.png,sigilyph,5,,561,sigilyph
data/images/hq/562-Galar.png,yamask-galar,5,galar,562,yamask
data/images/hq/562.png,yamask,5,,562,yamask
data/images/hq/563.png,cofagrigus,5,,563,cofagrigus
data/images/hq/564.png,tirtouga,5,,564,tirtouga
data/images/hq/565.png,carracosta,5,,565,carracosta
data/images/hq/566.png,archen,5,,566,archen
data/images/hq/567.png,archeops,5,,567,archeops
data/images/hq/568.png,trubbish,5,,568,trubbish
data/images/hq/569-Gmax.png,garbodor-gmax,5,gmax,569,garbodor
data/images/hq/569.png,garbodor,5,,569,garbodor
data/images/hq/570-Hisui.png,zorua-hisui,5,hisui,570,zorua
data/images/hq/570.png,zorua,5,,570,zorua
data/images/hq/571-Hisui.png,zoroark-hisui,5,hisui,571,zoroark
data/images/hq/571.png,zoroark,5,,571,zoroark
data/images/hq/572.png,minccino,5,,572,minccino
data/images/hq/573.png,cinccino,5,,573,cinccino
data/images/hq/574.png,gothita,5,,574,gothita
data/images/hq/575.png,gothorita,5,,575,gothorita
data/images/hq/576.png,gothitelle,5,,576,gothitelle
data/images/hq/577.png,solosis,5,,577,solosis
data/images/hq/578.png,duosion,5,,578,duosion
data/images/hq/579.png,reuniclus,5,,579,reuniclus
data/images/hq/580.png,ducklett,5,,580,ducklett
data/images/hq/581.png,swanna,5,,581,swanna
data/images/hq/582.png,vanillite,5,,582,vanillite
data/images/hq/583.png,vanillish,5,,583,vanillish
data/images/hq/584.png,vanilluxe,5,,584,vanilluxe
data/images/hq/585-Autumn.png,deerling-autumn,5,autumn,585,deerling
data/images/hq/585-Summer.png,deerling-summer,5,summer,585,deerling
data/images/hq/585-Winter.png,deerling-winter,5,winter,585,deerling
data/images/hq/585.png,deerling,5,,585,deerling
data/images/hq/586-Autumn.png,sawsbuck-autumn,5,autumn,586,sawsbuck
data/images/hq/586-Summer.png,sawsbuck-summer,5,summer,586,sawsbuck
data/images/hq/586-Winter.png,sawsbuck-winter,5,winter,586,sawsbuck
data/images/hq/586.png,sawsbuck,5,,586,sawsbuck
data/images/hq/587.png,emolga,5,,587,emolga
data/images/hq/588.png,karrablast,5,,588,karrablast
data/images/hq/589.png,escavalier,5,,589,escavalier
data/images/hq/590.png,foongus,5,,590,foongus
data/images/hq/591.png,amoonguss,5,,591,amoonguss
data/images/hq/592.png,frillish,5,,592,frillish
data/images/hq/593.png,jellicent,5,,593,jellicent
data/images/hq/594.png,alomomola,5,,594,alomomola
data/images/hq/595.png,joltik,5,,595,joltik
data/images/hq/596.png,galvantula,5,,596,galvantula
data/images/hq/597.png,ferroseed,5,,597,ferroseed
data/images/hq/598.png,ferrothorn,5,,598,ferrothorn
data/images/hq/599.png,klink,5,,599,klink
data/images/hq/600.png,klang,5,,600,klang
data/images/hq/601.png,klinklang,5,,601,klinklang
data/images/hq/602.png,tynamo,5,,602,tynamo
data/images/hq/603.png,eelektrik,5,,603,eelektrik
data/images/hq/604.png,eelektross,5,,604,eelektross
data/images/hq/605.png,elgyem,5,,605,elgyem
data/images/hq/606.png,beheeyem,5,,606,beheeyem
data/images/hq/607.png,litwick,5,,607,litwick
data/images/hq/608.png,lampent,5,,608,lampent
data/images/hq/609.png,chandelure,5,,609,chandelure
data/images/hq/610.png,axew,5,,610,axew
data/images/hq/611.png,fraxure,5,,611,fraxure
data/images/hq/612.png,haxorus,5,,612,haxorus
data/images/hq/613.png,cubchoo,5,,613,cubchoo
data/images/hq/614.png,beartic,5,,614,beartic
data/images/hq/615.png,cryogonal,5,,615,cryogonal
data/images/hq/616.png,shelmet,5,,616,shelmet
data/images/hq/617.png,accelgor,5,,617,accelgor
data/images/hq/618-Galar.png,stunfisk-galar,5,galar,618,stunfisk
data/images/hq/618.png,stunfisk,5,,618,stunfisk
data/images/hq/619.png,mienfoo,5,,619,mienfoo
data/images/hq/620.png,mienshao,5,,620,mienshao
data/images/hq/621.png,druddigon,5,,621,druddigon
data/images/hq/622.png,golett,5,,622,golett
data/images/hq/623.png,golurk,5,,623,golurk
data/images/hq/624.png,pawniard,5,,624,pawniard
data/images/hq/625.png,bisharp,5,,625,bisharp
data/images/hq/626.png,bouffalant,5,,626,bouffalant
data/images/hq/627.png,rufflet,5,,627,rufflet
data/images/hq/628-Hisui.png,braviary-hisui,5,hisui,628,braviary
data/images/hq/628.png,braviary,5,,628,braviary
data/images/hq/629.png,vullaby,5,,629,vullaby
data/images/hq/630.png,mandibuzz,5,,630,mandibuzz
data/images/hq/631.png,heatmor,5,,631,heatmor
data/images/hq/632.png,durant,5,,632,durant
data/images/hq/633.png,deino,5,,633,deino
data/images/hq/634.png,zweilous,5,,634,zweilous
data/images/hq/635.png,hydreigon,5,,635,hydreigon
data/images/hq/636.png,larvesta,5,,636,larvesta
data/images/hq/637.png,volcarona,5,,637,volcarona
data/images/hq/638.png,cobalion,5,,638,cobalion
data/images/hq/639.png,terrakion,5,,639,terrakion
data/images/hq/640.png,virizion,5,,640,virizion
data/images/hq/641-Therian.png,tornadus-incarnate-therian,5,therian,641,tornadus-incarnate
data/images/hq/641.png,tornadus-incarnate,5,,641,tornadus-incarnate
data/images/hq/642-Therian.png,thundurus-incarnate-therian,5,therian,642,thundurus-incarnate
data/images/hq/642.png,thundurus-incarnate,5,,642,thundurus-incarnate
data/images/hq/643.png,reshiram,5,,643,reshiram
data/images/hq/644.png,zekrom,5,,644,zekrom
data/images/hq/645-Therian.png,landorus-incarnate-therian,5,therian,645,landorus-incarnate
data/images/hq/645.png,landorus-incarnate,5,,645,landorus-incarnate
data/images/hq/646-Black.png,kyurem-black,5,black,646,kyurem
data/images/hq/646-White.png,kyurem-white,5,white,646,kyurem
data/images/hq/646.png,kyurem,5,,646,kyurem
data/images/hq/647-Resolute.png,keldeo-ordinary-resolute,5,resolute,647,keldeo-ordinary
data/images/hq/647.png,keldeo-ordinary,5,,647,keldeo-ordinary
data/images/hq/648-Pirouette.png,meloetta-aria-pirouette,5,pirouette,648,meloetta-aria
data/images/hq/648.png,meloetta-aria,5,,648,meloetta-aria
data/images/hq/649.png,genesect,5,,649,genesect
data/images/hq/650.png,chespin,6,,650,chespin
data/images/hq/651.png,quilladin,6,,651,quilladin
data/images/hq/652.png,chesnaught,6,,652,chesnaught
data/images/hq/653.png,fennekin,6,,653,fennekin
data/images/hq/654.png,braixen,6,,654,braixen
data/images/hq/655.png,delphox,6,,655,delphox
data/images/hq/656.png,froakie,6,,656,froakie
data/images/hq/657.png,frogadier,6,,657,frogadier
data/images/hq/658-Ash.png,greninja-ash,6,ash,658,greninja
data/images/hq/658.png,greninja,6,,658,greninja
data/images/hq/659.png,bunnelby,6,,659,bunnelby
data/images/hq/660.png,diggersby,6,,660,diggersby
data/images/hq/661.png,fletchling,6,,661,fletchling
data/images/hq/662.png,fletchinder,6,,662,fletchinder
data/images/hq/663.png,talonflame,6,,663,talonflame
data/images/hq/664.png,scatterbug,6,,664,scatterbug
data/images/hq/665.png,spewpa,6,,665,spewpa
data/images/hq/666-Archipelago.png,vivillon-archipelago,6,archipelago,666,vivillon
data/images/hq/666-Continental.png,vivillon-continental,6,continental,666,vivillon
data/images/hq/666-Elegant.png,vivillon-elegant,6,elegant,666,vivillon
data/images/hq/666-Fancy.png,vivillon-fancy,6,fancy,666,vivillon
data/images/hq/666-Garden.png,vivillon-garden,6,garden,666,vivillon
data/images/hq/666-High-Plains.png,vivillon-high-plains,6,high-plains,666,vivillon
data/images/hq/666-Icy-Snow.png,vivillon-icy-snow,6,icy-snow,666,vivillon
data/images/hq/666-Jungle.png,vivillon-jungle,6,jungle,666,vivillon
data/images/hq/666-Marine.png,vivillon-marine,6,marine,666,vivillon
data/images/hq/666-Meadow.png,vivillon-meadow,6,meadow,666,vivillon
data/images/hq/666-Modern.png,vivillon-modern,6,modern,666,vivillon
data/images/hq/666-Monsoon.png,vivillon-monsoon,6,monsoon,666,vivillon
data/images/hq/666-Ocean.png,vivillon-ocean,6,ocean,666,vivillon
data/images/hq/666-Poke-Ball.png,vivillon-poke-ball,6,poke-ball,666,vivillon
data/images/hq/666-Polar.png,vivillon-polar,6,polar,666,vivillon
data/images/hq/666-River.png,vivillon-river,6,river,666,vivillon
data/images/hq/666-Sandstorm.png,vivillon-sandstorm,6,sandstorm,666,vivillon
data/images/hq/666-Savanna.png,vivillon-savanna,6,savanna,666,vivillon
data/images/hq/666-Sun.png,vivillon-sun,6,sun,666,vivillon
data/images/hq/666-Tundra.png,vivillon-tundra,6,tundra,666,vivillon
data/images/hq/666.png,vivillon,6,,666,vivillon
data/images/hq/667.png,litleo,6,,667,litleo
data/images/hq/668.png,pyroar,6,,668,pyroar
data/images/hq/669.png,flabebe,6,,669,flabebe
data/images/hq/670-Eternal.png,floette-eternal,6,eternal,670,floette
data/images/hq/670.png,floette,6,,670,floette
data/images/hq/671.png,florges,6,,671,florges
data/images/hq/672.png,skiddo,6,,672,skiddo
data/images/hq/673.png,gogoat,6,,673,gogoat
data/images/hq/674.png,pancham,6,,674,pancham
data/images/hq/675.png,pangoro,6,,675,pangoro
data/images/hq/676-Diamond.png,furfrou-diamond,6,diamond,676,furfrou
data/images/hq/676-Heart.png,furfrou-heart,6,heart,676,furfrou
data/images/hq/676-Star.png,furfrou-star,6,star,676,furfrou
data/images/hq/676.png,furfrou,6,,676,furfrou
data/images/hq/677.png,espurr,6,,677,espurr
data/images/hq/678-Female.png,meowstic-male-female,6,female,678,meowstic-male
data/images/hq/678-Male-Female.png,meowstic-male-male-female,6,male-female,678,meowstic-male
data/images/hq/678.png,meowstic-male,6,,678,meowstic-male
data/images/hq/679.png,honedge,6,,679,honedge
data/images/hq/680.png,doublade,6,,680,doublade
data/images/hq/681-Blade.png,aegislash-shield-blade,6,blade,681,aegislash-shield
data/images/hq/681.png,aegislash-shield,6,,681,aegislash-shield
data/images/hq/682.png,spritzee,6,,682,spritzee
data/images/hq/683.png,aromatisse,6,,683,aromatisse
data/images/hq/684.png,swirlix,6,,684,swirlix
data/images/hq/685.png,slurpuff,6,,685,slurpuff
data/images/hq/686.png,inkay,6,,686,inkay
data/images/hq/687.png,malamar,6,,687,malamar
data/images/hq/688.png,binacle,6,,688,binacle
data/images/hq/689.png,barbaracle,6,,689,barbaracle
data/images/hq/690.png,skrelp,6,,690,skrelp
data/images/hq/691.png,dragalge,6,,691,dragalge
data/images/hq/692.png,clauncher,6,,692,clauncher
data/images/hq/693.png,clawitzer,6,,693,clawitzer
data/images/hq/694.png,helioptile,6,,694,helioptile
data/images/hq/695.png,heliolisk,6,,695,heliolisk
data/images/hq/696.png,tyrunt,6,,696,tyrunt
data/images/hq/697.png,tyrantrum,6,,697,tyrantrum
data/images/hq/698.png,amaura,6,,698,amaura
data/images/hq/699.png,aurorus,6,,699,aurorus
data/images/hq/700.png,sylveon,6,,700,sylveon
data/images/hq/701.png,hawlucha,6,,701,hawlucha
data/images/hq/702.png,dedenne,6,,702,dedenne
data/images/hq/703.png,carbink,6,,703,carbink
data/images/hq/704.png,goomy,6,,704,goomy
data/images/hq/705-Hisui.png,sliggoo-hisui,6,hisui,705,sliggoo
data/images/hq/705.png,sliggoo,6,,705,sliggoo
data/images/hq/706-Hisui.png,goodra-hisui,6,hisui,706,goodra
data/images/hq/706.png,goodra,6,,706,goodra
data/images/hq/707.png,klefki,6,,707,klefki
data/images/hq/708.png,phantump,6,,708,phantump
data/images/hq/709.png,trevenant,6,,709,trevenant
data/images/hq/710.png,pumpkaboo-average,6,,710,pumpkaboo-average
data/images/hq/711.png,gourgeist-average,6,,711,gourgeist-average
data/images/hq/712.png,bergmite,6,,712,bergmite
data/images/hq/713-Hisui.png,avalugg-hisui,6,hisui,713,avalugg
data/images/hq/713.png,avalugg,6,,713,avalugg
data/images/hq/714.png,noibat,6,,714,noibat
data/images/hq/715.png,noivern,6,,715,noivern
data/images/hq/716.png,xerneas,6,,716,xerneas
data/images/hq/717.png,yveltal,6,,717,yveltal
data/images/hq/718-10.png,zygarde-50-10,6,10,718,zygarde-50
data/images/hq/718-Cell.png,zygarde-50-cell,6,cell,718,zygarde-50
data/images/hq/718-Complete.png,zygarde-50-complete,6,complete,718,zygarde-50
data/images/hq/718-Core.png,zygarde-50-core,6,core,718,zygarde-50
data/images/hq/718.png,zygarde-50,6,,718,zygarde-50
data/images/hq/719-Mega.png,diancie-mega,6,mega,719,diancie
data/images/hq/719.png,diancie,6,,719,diancie
data/images/hq/720-Unbound.png,hoopa-unbound,6,unbound,720,hoopa
data/images/hq/720.png,hoopa,6,,720,hoopa
data/images/hq/721.png,volcanion,6,,721,volcanion
data/images/hq/722.png,rowlet,7,,722,rowlet
data/images/hq/723.png,dartrix,7,,723,dartrix
data/images/hq/724-Hisui.png,decidueye-hisui,7,hisui,724,decidueye
data/images/hq/724.png,decidueye,7,,724,decidueye
data/images/hq/725.png,litten,7,,725,litten
data/images/hq/726.png,torracat,7,,726,torracat
data/images/hq/727.png,incineroar,7,,727,incineroar
data/images/hq/728.png,popplio,7,,728,popplio
data/images/hq/729.png,brionne,7,,729,brionne
data/images/hq/730.png,primarina,7,,730,primarina
data/images/hq/731.png,pikipek,7,,731,pikipek
data/images/hq/732.png,trumbeak,7,,732,trumbeak
data/images/hq/733.png,toucannon,7,,733,toucannon
data/images/hq/734.png,yungoos,7,,734,yungoos
data/images/hq/735.png,gumshoos,7,,735,gumshoos
data/images/hq/736.png,grubbin,7,,736,grubbin
data/images/hq/737.png,charjabug,7,,737,charjabug
data/images/hq/738.png,vikavolt,7,,738,vikavolt
data/images/hq/739.png,crabrawler,7,,739,crabrawler
data/images/hq/740.png,crabominable,7,,740,crabominable
data/images/hq/741-Pau.png,oricorio-baile-pau,7,pau,741,oricorio-baile
data/images/hq/741-Pom-Pom.png,oricorio-baile-pom-pom,7,pom-pom,741,oricorio-baile
data/images/hq/741-Sensu.png,oricorio-baile-sensu,7,sensu,741,oricorio-baile
data/images/hq/741.png,oricorio-baile,7,,741,oricorio-baile
data/images/hq/742.png,cutiefly,7,,742,cutiefly
data/images/hq/743.png,ribombee,7,,743,ribombee
data/images/hq/744.png,rockruff,7,,744,rockruff
data/images/hq/745-Dusk.png,lycanroc-midday-dusk,7,dusk,745,lycanroc-midday
data/images/hq/745-Midnight.png,lycanroc-midday-midnight,7,midnight,745,lycanroc-midday
data/images/hq/745.png,lycanroc-midday,7,,745,lycanroc-midday
data/images/hq/746-School.png,wishiwashi-solo-school,7,school,746,wishiwashi-solo
data/images/hq/746.png,wishiwashi-solo,7,,746,wishiwashi-solo
data/images/hq/747.png,mareanie,7,,747,mareanie
data/images/hq/748.png,toxapex,7,,748,toxapex
data/images/hq/749.png,mudbray,7,,749,mudbray
data/images/hq/750.png,mudsdale,7,,750,mudsdale
data/images/hq/751.png,dewpider,7,,751,dewpider
data/images/hq/752.png,araquanid,7,,752,araquanid
data/images/hq/753.png,fomantis,7,,753,fomantis
data/images/hq/754.png,lurantis,7,,754,lurantis
data/images/hq/755.png,morelull,7,,755,morelull
data/images/hq/756.png,shiinotic,7,,756,shiinotic
data/images/hq/757.png,salandit,7,,757,salandit
data/images/hq/758.png,salazzle,7,,758,salazzle
data/images/hq/759.png,stufful,7,,759,stufful
data/images/hq/760.png,bewear,7,,760,bewear
data/images/hq/761.png,bounsweet,7,,761,bounsweet
data/images/hq/762.png,steenee,7,,762,steenee
data/images/hq/763.png,tsareena,7,,763,tsareena
data/images/hq/764.png,comfey,7,,764,comfey
data/images/hq/765.png,oranguru,7,,765,oranguru
data/images/hq/766.png,passimian,7,,766,passimian
data/images/hq/767.png,wimpod,7,,767,wimpod
data/images/hq/768.png,golisopod,7,,768,golisopod
data/images/hq/769.png,sandygast,7,,769,sandygast
data/images/hq/770.png,palossand,7,,770,palossand
data/images/hq/771.png,pyukumuku,7,,771,pyukumuku
data/images/hq/772.png,type-null,7,,772,type-null
data/images/hq/773.png,silvally,7,,773,silvally
data/images/hq/774-Red.png,minior-red-meteor-red,7,red,774,minior-red-meteor
data/images/hq/774.png,minior-red-meteor,7,,774,minior-red-meteor
data/images/hq/775.png,komala,7,,775,komala
data/images/hq/776.png,turtonator,7,,776,turtonator
data/images/hq/777.png,togedemaru,7,,777,togedemaru
data/images/hq/778-Busted.png,mimikyu-disguised-busted,7,busted,778,mimikyu-disguised
